text,label,prediction,category
"Although the C♯ major chord in measure 293, preceded by A♭ major (V) in measure 285, suggests C♯ as tonal center, the tonality is not strongly established until measure 303.",3.0,0.20241489232735518,essays
"The arrival at C♯ was foreshadowed by the first two measures of the development (Example 15), which are almost a direct transposition of the two head motives of the first theme to C♯.",2.8,0.0665672474452481,essays
"Because of its emphasis here in the development section and its position as leading to B in the second theme group, we could conceive of C# as a sub-dominant in this movement.",3.0,0.07609664928133429,essays
"As the example shows, the development section is divided into three subsections; the first and third subsections draw their thematic material from the first theme group, and the second subsection involves new material not drawn from the exposition.",3.0,-0.031940952127998426,essays
"As tempting as this interpretation may be, this observation is relegated to the notes section because it constitutes a horrible abuse of terminology—there is only so far that such tonal analogies can go before they begin to hide any true analytical insight behind misused terms.",2.7,-0.48786637431433244,essays
"The third section of the development takes the trombone motive from the transition between the first and second sections of the exposition shown in Example 12, transposed to begin on F, and turns it into a fugato sequence, reproduced in Example 17.",3.0,0.01090520856114866,essays
The tonal center B♭ is established immediately in measures 316-318 by the strong V-I chord progression (Example 16).,3.0,0.18693314304704986,essays
"As previously mentioned, the fugato motive incorporates the motion by perfect fourths found in the Introduction as well as the intervallic cell found in the second head motive of the first theme.",3.0,0.3225276097240393,essays
The resultant set is the pentatonic set F-B♭-E♭-A♭-D♭; the entire passage shown in Example 17 remains within this set.,3.0,0.16181758162310447,essays
"The second and fourth entrances of the fugato subject are transposed up a perfect fifth, but the first note is B♭ rather than C, which allows Bartók to remain in this pentatonic set (and also to reinforce B♭ as tonal center).",3.0,0.3314722312540423,essays
"The second instance of the fugato section, not reproduced in its entirety but based on the subject in Example 18, is an exact pitch inversion transposed to begin on C.",3.0,-0.06412111826385666,essays
The inversion blends seamlessly back into the original subject in measure 363.,3.2,0.22415262346845646,essays
"The following section (measures 363-389) especially brings out the quartal harmonies within the pentatonic set, so much so that B♭ is obscured as tonal center which allows A♭ to emerge as the goal tone of this section—only to be immediately reinterpreted as a leading tone to the A that begins the recapitulation.",3.0,0.1853034952083974,essays
"Both B♭ and A♭ are chromatic neighbors to A, which intensifies the arrival on A, and brings out the fact that the appearance of A continues the large-scale whole-tone descent that has been left stranded on B for the entire development section.",3.0,-0.019978165488221213,essays
"Hence, on either side of the middle section of the development we have the alternation FTG-STG-FTG which makes the overall form, with the exception of the Introduction, symmetric.",3.0,0.16319134383518658,essays
The Recapitulation,3.1,-0.05720096889429223,essays
"The recapitulation, as we have seen, presents the themes in reverse order.",3.0,-0.20927392602385753,essays
"The second theme is initially presented in A, as part of the whole-tone descent, and proceeds directly to G, where it is restated slightly modified.",3.0,0.08396573895400279,essays
"It is worth pointing out that the arrival on G at measure 425 is led into by D, which constitutes another “filling in” of the whole-step by the intervening fourth.",3.0,0.18852704983380877,essays
"The A♯ in measure 438 might initially seem to be a new tonal area, but it leads to D in measure 444, which constitutes a V chord still applied to G.",3.0,0.2216083858081969,essays
"Rather than resolve this D back to G, however, Bartók shifts briefly to F♯ in measure 456 and leads to E in measure 467.",3.1,0.06642528878818635,essays
"E and F♯ are both active throughout the entire transition from second theme back to first theme (measures 456-487) which brings out their functions as upper and lower chromatic neighbors to F, which returns triumphantly in measure 488 with the much-anticipated recapitulation of the first theme.",3.38,0.46414615598458453,essays
"The return of the first theme is certainly immediately recognized as such; however, there are some important differences.",3.0,0.31895231114011924,essays
"Firstly, its initial appearance in the exposition had a minor flare to it; the first chord in Example 9 is an F-minor triad, and the first four notes of Example 8 ascend the F-minor scale.",3.1,0.09625270839081995,essays
"In the recapitulation of this theme, shown in Example 19, the first chord is an F-major chord, and the A♭ is replaced by A♮ in the melody.",2.91,0.181723841536455,essays
"In fact, the chord progression of the first four measures of Example 19 can be thought of tonally as I-vi-V in F major—while we are reluctant to say that this passage is in major (the conspicuous A♭ in measure 490 easily brings doubt to this interpretation), we can certainly say that the minor flare of the beginning has been replaced by a major flare here in the recapitulation.",3.0,0.1689394904312529,essays
"Paul Wilson also discusses the inherent symmetry of the movement, although his interpretation is somewhat different.",3.0,0.2817729215730881,essays
"In addition to the “mode”-shift, we notice that the metric dissonance shown in Examples 9 and 10 no longer appears (notice how regular the rhythm of the accompanying figure is in Example 19) and also that the written meter no longer changes.",3.1,0.13015950866632958,essays
"In other words, the piece, in becoming more regular, is beginning to drive towards the finish—because of the formal structure, the recapitulation of the first theme also serves as the closing section of the movement.",3.1,0.09861998577387995,essays
"Indeed, this section has the feel of a Coda to it—it is much shorter than any other major section or subsection, and the tonic harmony is active throughout.",3.1,0.5027716840077918,essays
"See Wilson, 168-170.",3.0,0.04205315135115292,essays
Bartók is one of the many early-twentieth century composers whose music fits entirely in the gray area between tonality and atonality.,3.12,0.18147144132574786,essays
